29.778,29.151,0.005    ,0
33.538,60.826,0.163    ,0
70.176,61.134,14.034   ,0
108.597,59.987,14.934  ,0
85.104,73.401,14.925   ,0
184.073,76.987,-0.006  ,0
220.151,53.25,-0.005   ,0
261.806,52.512,-1.609  ,0
265.348,52.495,25.664  ,1
275.231, 52.682, 25.386,3
291.274,50.564,25.386  ,0
277.236,-10.219,25.386 ,3
277.11,-20.593,26.327  ,0
246.047,-22.785,26.328 ,6
150.092,-12.951,24.875 ,0
146.401,-3.561,24.875  ,0
140.122,15.909,24.875  ,0
141,24.996,24.875,    6
137.326,124.038,26.41  ,0
